,time,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,latitiude,longitude
2351,2023-03-01,9.7,19.7,221,40.667835,111.92634
2352,2023-03-02,12.8,23.3,222,40.667835,111.92634
2353,2023-03-03,9.4,19.2,221,40.667835,111.92634
2354,2023-02-21,18.2,36.5,230,41.23023,111.91977
2355,2023-02-22,9.8,20.4,265,41.23023,111.91977
2356,2023-02-23,8.3,18.8,21,41.23023,111.91977
2357,2023-02-24,7.8,18.3,9,41.23023,111.91977
2358,2023-02-25,15.7,32.9,185,41.23023,111.91977
2359,2023-02-26,16.4,34.7,198,41.23023,111.91977
2360,2023-02-27,15.7,32.7,318,41.23023,111.91977
2361,2023-02-28,18.0,39.4,319,41.23023,111.91977
2362,2023-03-01,15.5,34.0,269,41.23023,111.91977
2363,2023-03-02,16.7,33.8,279,41.23023,111.91977
2364,2023-03-03,16.2,33.8,279,41.23023,111.91977
2365,2023-02-21,17.1,32.9,217,40.94903,111.92308
2366,2023-02-22,5.3,13.4,319,40.94903,111.92308
2367,2023-02-23,10.2,19.7,30,40.94903,111.92308
2368,2023-02-24,9.4,18.8,23,40.94903,111.92308
2369,2023-02-25,6.2,15.7,78,40.94903,111.92308
2370,2023-02-26,7.0,15.4,193,40.94903,111.92308
2371,2023-02-27,18.4,36.2,346,40.94903,111.92308
2372,2023-02-28,10.9,21.9,314,40.94903,111.92308
2373,2023-03-01,9.4,20.8,310,40.94903,111.92308
2374,2023-03-02,9.9,20.4,225,40.94903,111.92308
2375,2023-03-03,9.1,19.5,187,40.94903,111.92308
2376,2023-03-04,10.7,20.8,220,40.667835,111.92634
2377,2023-03-05,12.0,23.0,221,40.667835,111.92634
2378,2023-03-06,11.9,22.6,225,40.667835,111.92634
2379,2023-03-07,14.2,25.1,244,40.667835,111.92634
2380,2023-03-08,14.8,26.8,235,40.667835,111.92634
2381,2023-03-09,12.7,23.0,235,40.667835,111.92634
2382,2023-03-10,13.4,25.3,359,40.667835,111.92634
2383,2023-03-11,20.2,37.1,285,40.667835,111.92634
2384,2023-03-12,17.1,30.2,233,40.667835,111.92634
2385,2023-03-13,13.2,25.9,279,40.667835,111.92634
2386,2023-03-14,15.5,29.3,302,40.667835,111.92634
2387,2023-03-04,12.7,27.5,216,41.23023,111.91977
2388,2023-03-05,15.3,31.3,282,41.23023,111.91977
2389,2023-03-06,18.4,36.9,253,41.23023,111.91977
2390,2023-03-07,19.2,40.5,279,41.23023,111.91977
2391,2023-03-08,24.7,49.7,273,41.23023,111.91977
2392,2023-03-09,25.8,51.9,278,41.23023,111.91977
2393,2023-03-10,22.3,44.3,346,41.23023,111.91977
2394,2023-03-11,25.0,50.3,312,41.23023,111.91977
2395,2023-03-12,21.3,45.0,239,41.23023,111.91977
2396,2023-03-13,21.6,44.7,297,41.23023,111.91977
2397,2023-03-14,21.2,44.7,314,41.23023,111.91977
2398,2023-03-04,7.6,17.9,130,40.94903,111.92308
2399,2023-03-05,7.8,18.1,348,40.94903,111.92308
2400,2023-03-06,7.4,17.0,136,40.94903,111.92308
2401,2023-03-07,15.1,29.5,357,40.94903,111.92308
2402,2023-03-08,12.0,24.2,189,40.94903,111.92308
2403,2023-03-09,10.7,22.6,23,40.94903,111.92308
2404,2023-03-10,13.4,27.1,13,40.94903,111.92308
2405,2023-03-11,25.1,48.8,294,40.94903,111.92308
2406,2023-03-12,13.2,27.5,195,40.94903,111.92308
2407,2023-03-13,24.8,49.9,340,40.94903,111.92308
2408,2023-03-14,17.5,35.6,307,40.94903,111.92308
2409,2023-03-15,11.3,20.6,169,40.667835,111.92634
2410,2023-03-16,13.7,23.5,231,40.667835,111.92634
2411,2023-03-17,6.8,16.3,64,40.667835,111.92634
2412,2023-03-18,7.1,16.3,212,40.667835,111.92634
2413,2023-03-19,8.5,18.6,220,40.667835,111.92634
2414,2023-03-20,12.5,23.7,212,40.667835,111.92634
2415,2023-03-21,17.2,30.2,277,40.667835,111.92634
2416,2023-03-22,11.4,21.0,55,40.667835,111.92634
2417,2023-03-23,8.9,14.5,39,40.667835,111.92634
2418,2023-03-24,8.7,14.5,37,40.667835,111.92634
2419,2023-03-25,12.6,24.2,207,40.667835,111.92634
2420,2023-03-15,19.9,40.9,224,41.23023,111.91977
2421,2023-03-16,12.6,27.3,292,41.23023,111.91977
2422,2023-03-17,10.7,22.6,25,41.23023,111.91977
2423,2023-03-18,9.5,21.3,202,41.23023,111.91977
2424,2023-03-19,10.1,22.6,247,41.23023,111.91977
2425,2023-03-20,18.1,37.4,226,41.23023,111.91977
2426,2023-03-21,18.6,40.5,299,41.23023,111.91977
2427,2023-03-22,13.4,29.1,344,41.23023,111.91977
2428,2023-03-23,8.5,20.6,47,41.23023,111.91977
2429,2023-03-24,10.4,23.7,0,41.23023,111.91977
2430,2023-03-25,21.4,43.4,283,41.23023,111.91977
2431,2023-03-15,12.2,26.2,41,40.94903,111.92308
2432,2023-03-16,10.1,19.0,26,40.94903,111.92308
2433,2023-03-17,8.7,19.2,24,40.94903,111.92308
2434,2023-03-18,7.0,17.2,54,40.94903,111.92308
2435,2023-03-19,8.7,18.3,2,40.94903,111.92308
2436,2023-03-20,11.7,24.2,189,40.94903,111.92308
2437,2023-03-21,19.3,38.0,306,40.94903,111.92308
2438,2023-03-22,11.5,24.6,28,40.94903,111.92308
2439,2023-03-23,10.6,19.7,49,40.94903,111.92308
2440,2023-03-24,6.5,15.7,40,40.94903,111.92308
2441,2023-03-25,10.6,22.6,306,40.94903,111.92308
2442,2023-03-26,15.4,28.4,246,40.667835,111.92634
2443,2023-03-27,8.7,17.9,207,40.667835,111.92634
2444,2023-03-28,7.5,16.8,202,40.667835,111.92634
2445,2023-03-29,8.0,15.0,163,40.667835,111.92634
2446,2023-03-30,15.1,28.6,181,40.667835,111.92634
2447,2023-03-31,15.2,28.0,193,40.667835,111.92634
2448,2023-04-01,21.6,36.0,155,40.667835,111.92634
2449,2023-04-02,14.9,25.1,32,40.667835,111.92634
2450,2023-04-03,14.0,22.8,42,40.667835,111.92634
2451,2023-04-04,10.5,19.0,47,40.667835,111.92634
2452,2023-04-05,10.7,21.0,269,40.667835,111.92634
2453,2023-03-26,21.1,43.4,303,41.23023,111.91977
2454,2023-03-27,13.5,28.2,239,41.23023,111.91977
2455,2023-03-28,12.7,26.8,268,41.23023,111.91977
2456,2023-03-29,10.9,23.0,200,41.23023,111.91977
2457,2023-03-30,17.3,36.5,191,41.23023,111.91977
2458,2023-03-31,19.7,42.1,191,41.23023,111.91977
2459,2023-04-01,19.9,44.3,171,41.23023,111.91977
2460,2023-04-02,17.4,35.8,36,41.23023,111.91977
2461,2023-04-03,17.1,36.7,81,41.23023,111.91977
2462,2023-04-04,13.0,25.9,51,41.23023,111.91977
2463,2023-04-05,17.5,32.4,314,41.23023,111.91977
2464,2023-03-26,16.0,30.9,321,40.94903,111.92308
2465,2023-03-27,10.0,21.7,139,40.94903,111.92308
2466,2023-03-28,7.9,18.6,253,40.94903,111.92308
2467,2023-03-29,11.2,20.8,19,40.94903,111.92308
2468,2023-03-30,12.6,25.1,208,40.94903,111.92308
2469,2023-03-31,16.9,33.6,187,40.94903,111.92308
2470,2023-04-01,13.0,24.2,117,40.94903,111.92308
2471,2023-04-02,24.5,45.6,25,40.94903,111.92308
2472,2023-04-03,24.2,44.7,41,40.94903,111.92308
2473,2023-04-04,12.5,25.3,36,40.94903,111.92308
2474,2023-04-05,18.9,35.8,312,40.94903,111.92308
2475,2023-04-06,12.7,23.9,337,40.667835,111.92634
2476,2023-04-07,12.7,24.8,254,40.667835,111.92634
2477,2023-04-08,14.0,26.4,228,40.667835,111.92634
2478,2023-04-09,21.1,37.6,231,40.667835,111.92634
2479,2023-04-10,25.4,46.5,298,40.667835,111.92634
2480,2023-04-11,12.9,24.8,253,40.667835,111.92634
2481,2023-04-12,12.8,23.0,233,40.667835,111.92634
2482,2023-04-13,16.3,26.8,294,40.667835,111.92634
2483,2023-04-14,12.5,22.8,294,40.667835,111.92634
2484,2023-04-15,15.8,28.6,7,40.667835,111.92634
2485,2023-04-16,11.5,21.3,231,40.667835,111.92634
2486,2023-04-06,18.7,34.9,328,41.23023,111.91977
2487,2023-04-07,15.6,31.1,246,41.23023,111.91977
2488,2023-04-08,17.6,34.2,205,41.23023,111.91977
2489,2023-04-09,22.5,49.2,250,41.23023,111.91977
2490,2023-04-10,29.9,57.9,303,41.23023,111.91977
2491,2023-04-11,17.0,35.1,240,41.23023,111.91977
2492,2023-04-12,14.6,32.2,237,41.23023,111.91977
2493,2023-04-13,16.2,34.0,302,41.23023,111.91977
2494,2023-04-14,15.5,32.0,290,41.23023,111.91977
2495,2023-04-15,12.5,27.7,201,41.23023,111.91977
2496,2023-04-16,12.0,28.4,232,41.23023,111.91977
2497,2023-04-06,13.7,28.0,345,40.94903,111.92308
2498,2023-04-07,11.5,24.8,301,40.94903,111.92308
2499,2023-04-08,12.5,26.4,198,40.94903,111.92308
2500,2023-04-09,14.1,27.7,215,40.94903,111.92308
2501,2023-04-10,22.1,45.6,295,40.94903,111.92308
2502,2023-04-11,12.3,25.7,321,40.94903,111.92308
2503,2023-04-12,13.3,26.6,180,40.94903,111.92308
2504,2023-04-13,17.3,36.0,313,40.94903,111.92308
2505,2023-04-14,14.5,27.5,317,40.94903,111.92308
2506,2023-04-15,13.8,27.7,0,40.94903,111.92308
2507,2023-04-16,8.9,20.4,86,40.94903,111.92308
2508,2023-04-17,14.8,25.9,348,40.667835,111.92634
2509,2023-04-18,17.7,32.2,205,40.667835,111.92634
2510,2023-04-19,17.4,32.4,13,40.667835,111.92634
2511,2023-04-20,12.1,22.1,68,40.667835,111.92634
2512,2023-04-21,8.6,17.2,156,40.667835,111.92634
2513,2023-04-22,11.1,22.1,114,40.667835,111.92634
2514,2023-04-23,12.1,21.3,169,40.667835,111.92634
2515,2023-04-24,12.9,24.4,259,40.667835,111.92634
2516,2023-04-25,10.1,22.6,244,40.667835,111.92634
2517,2023-04-26,16.8,33.8,224,40.667835,111.92634
2518,2023-04-27,23.4,41.6,221,40.667835,111.92634
2519,2023-04-17,18.5,37.6,322,41.23023,111.91977
2520,2023-04-18,19.5,41.6,193,41.23023,111.91977
2521,2023-04-19,19.2,41.2,2,41.23023,111.91977
2522,2023-04-20,9.4,22.6,115,41.23023,111.91977
2523,2023-04-21,11.5,25.3,151,41.23023,111.91977
2524,2023-04-22,10.7,24.2,120,41.23023,111.91977
2525,2023-04-23,13.5,28.9,187,41.23023,111.91977
2526,2023-04-24,18.5,38.9,291,41.23023,111.91977
2527,2023-04-25,19.2,40.9,195,41.23023,111.91977
2528,2023-04-26,19.2,40.7,241,41.23023,111.91977
2529,2023-04-27,18.3,34.2,259,41.23023,111.91977
2530,2023-04-17,15.7,30.9,347,40.94903,111.92308
2531,2023-04-18,12.7,26.8,191,40.94903,111.92308
2532,2023-04-19,24.3,47.4,12,40.94903,111.92308
2533,2023-04-20,10.7,22.8,81,40.94903,111.92308
2534,2023-04-21,10.0,20.8,189,40.94903,111.92308
2535,2023-04-22,9.5,21.5,76,40.94903,111.92308
2536,2023-04-23,10.9,21.7,184,40.94903,111.92308
2537,2023-04-24,11.7,25.3,267,40.94903,111.92308
2538,2023-04-25,8.4,22.4,14,40.94903,111.92308
2539,2023-04-26,9.4,22.1,9,40.94903,111.92308
2540,2023-04-27,16.9,30.9,221,40.94903,111.92308
2541,2023-04-28,19.0,34.0,263,40.667835,111.92634
2542,2023-04-29,17.1,31.3,281,40.667835,111.92634
2543,2023-04-30,15.7,30.4,221,40.667835,111.92634
2544,2023-05-01,21.4,37.8,223,40.667835,111.92634
2545,2023-05-02,12.5,22.4,177,40.667835,111.92634
2546,2023-05-03,14.4,25.9,158,40.667835,111.92634
2547,2023-05-04,17.8,32.7,29,40.667835,111.92634
2548,2023-05-05,17.2,32.9,41,40.667835,111.92634
2549,2023-05-06,12.2,23.0,67,40.667835,111.92634
2550,2023-05-07,7.5,11.9,101,40.667835,111.92634
2551,2023-05-08,5.9,13.9,224,40.667835,111.92634
2552,2023-04-28,22.3,45.6,306,41.23023,111.91977
2553,2023-04-29,17.7,36.0,315,41.23023,111.91977
2554,2023-04-30,21.8,45.0,213,41.23023,111.91977
2555,2023-05-01,25.6,53.2,205,41.23023,111.91977
2556,2023-05-02,18.8,38.9,186,41.23023,111.91977
2557,2023-05-03,17.9,38.5,178,41.23023,111.91977
2558,2023-05-04,18.8,38.3,16,41.23023,111.91977
2559,2023-05-05,16.8,35.8,56,41.23023,111.91977
2560,2023-05-06,13.1,28.0,54,41.23023,111.91977
2561,2023-05-07,7.2,17.0,129,41.23023,111.91977
2562,2023-05-08,8.4,19.0,205,41.23023,111.91977
2563,2023-04-28,19.6,39.1,327,40.94903,111.92308
2564,2023-04-29,17.8,35.8,321,40.94903,111.92308
2565,2023-04-30,14.3,28.9,287,40.94903,111.92308
2566,2023-05-01,24.0,45.9,214,40.94903,111.92308
2567,2023-05-02,10.1,22.6,157,40.94903,111.92308
2568,2023-05-03,13.6,29.3,158,40.94903,111.92308
2569,2023-05-04,17.2,33.6,18,40.94903,111.92308
2570,2023-05-05,15.2,32.2,46,40.94903,111.92308
2571,2023-05-06,12.9,25.7,46,40.94903,111.92308
2572,2023-05-07,9.3,17.2,68,40.94903,111.92308
2573,2023-05-08,6.7,16.6,229,40.94903,111.92308
2574,2023-05-09,13.7,23.7,225,40.667835,111.92634
2575,2023-05-10,13.6,25.9,215,40.667835,111.92634
2576,2023-05-11,18.9,34.0,259,40.667835,111.92634
2577,2023-05-12,18.2,33.3,309,40.667835,111.92634
2578,2023-05-13,9.7,23.5,224,40.667835,111.92634
2579,2023-05-14,13.0,25.9,251,40.667835,111.92634
2580,2023-05-15,20.1,35.6,226,40.667835,111.92634
2581,2023-05-16,12.8,24.2,9,40.667835,111.92634
2582,2023-05-17,13.1,25.3,31,40.667835,111.92634
2583,2023-05-18,16.3,30.4,244,40.667835,111.92634
2584,2023-05-19,16.5,29.5,330,40.667835,111.92634
2585,2023-05-09,7.5,19.0,197,41.23023,111.91977
2586,2023-05-10,19.9,40.9,237,41.23023,111.91977
2587,2023-05-11,24.2,47.6,288,41.23023,111.91977
2588,2023-05-12,24.0,48.1,292,41.23023,111.91977
2589,2023-05-13,17.5,37.6,256,41.23023,111.91977
2590,2023-05-14,17.9,37.4,256,41.23023,111.91977
2591,2023-05-15,17.9,36.9,236,41.23023,111.91977
2592,2023-05-16,12.2,25.7,8,41.23023,111.91977
2593,2023-05-17,20.4,42.1,188,41.23023,111.91977
2594,2023-05-18,19.7,41.8,248,41.23023,111.91977
2595,2023-05-19,22.8,47.4,314,41.23023,111.91977
2596,2023-05-09,10.3,20.1,206,40.94903,111.92308
2597,2023-05-10,11.6,25.1,195,40.94903,111.92308
2598,2023-05-11,19.7,38.9,297,40.94903,111.92308
2599,2023-05-12,20.2,39.6,332,40.94903,111.92308
2600,2023-05-13,10.1,22.8,205,40.94903,111.92308
2601,2023-05-14,14.5,28.9,297,40.94903,111.92308
2602,2023-05-15,16.6,35.1,229,40.94903,111.92308
2603,2023-05-16,14.4,27.7,13,40.94903,111.92308
2604,2023-05-17,12.4,26.8,9,40.94903,111.92308
2605,2023-05-18,19.3,37.6,299,40.94903,111.92308
2606,2023-05-19,16.5,33.3,312,40.94903,111.92308
2607,2023-05-20,14.2,26.2,335,40.667835,111.92634
2608,2023-05-21,14.2,25.5,350,40.667835,111.92634
2609,2023-05-22,10.9,21.9,215,40.667835,111.92634
2610,2023-05-23,21.8,38.5,220,40.667835,111.92634
2611,2023-05-24,23.0,41.6,221,40.667835,111.92634
2612,2023-05-25,9.9,18.6,240,40.667835,111.92634
2613,2023-05-26,11.3,19.9,211,40.667835,111.92634
2614,2023-05-27,7.9,13.9,180,40.667835,111.92634
2615,2023-05-28,12.8,24.4,75,40.667835,111.92634
2616,2023-05-29,12.0,23.3,138,40.667835,111.92634
2617,2023-05-30,17.6,30.9,235,40.667835,111.92634
2618,2023-05-20,22.2,45.6,332,41.23023,111.91977
2619,2023-05-21,17.7,37.4,347,41.23023,111.91977
2620,2023-05-22,15.1,31.8,177,41.23023,111.91977
2621,2023-05-23,20.8,44.1,202,41.23023,111.91977
2622,2023-05-24,22.5,47.0,248,41.23023,111.91977
2623,2023-05-25,15.9,32.4,249,41.23023,111.91977
2624,2023-05-26,12.4,28.0,200,41.23023,111.91977
2625,2023-05-27,10.4,21.5,236,41.23023,111.91977
2626,2023-05-28,16.8,34.4,50,41.23023,111.91977
2627,2023-05-29,19.0,39.1,156,41.23023,111.91977
2628,2023-05-30,20.5,41.6,262,41.23023,111.91977
2629,2023-05-20,13.1,27.3,334,40.94903,111.92308
2630,2023-05-21,12.8,25.9,334,40.94903,111.92308
2631,2023-05-22,12.3,26.4,201,40.94903,111.92308
2632,2023-05-23,21.2,42.1,216,40.94903,111.92308
2633,2023-05-24,20.6,43.0,242,40.94903,111.92308
2634,2023-05-25,11.5,23.7,280,40.94903,111.92308
2635,2023-05-26,8.2,21.5,210,40.94903,111.92308
2636,2023-05-27,6.4,17.0,188,40.94903,111.92308
2637,2023-05-28,14.8,30.0,53,40.94903,111.92308
2638,2023-05-29,12.6,25.5,140,40.94903,111.92308
2639,2023-05-30,16.0,31.1,242,40.94903,111.92308
2640,2023-05-31,20.4,36.2,240,40.667835,111.92634
2641,2023-06-01,20.1,34.4,346,40.667835,111.92634
2642,2023-06-02,10.8,20.1,237,40.667835,111.92634
2643,2023-06-03,13.2,24.2,7,40.667835,111.92634
2644,2023-06-04,12.3,23.7,270,40.667835,111.92634
2645,2023-06-05,17.8,30.2,339,40.667835,111.92634
2646,2023-06-06,17.7,32.2,245,40.667835,111.92634
2647,2023-06-07,17.0,30.2,348,40.667835,111.92634
2648,2023-06-08,18.2,34.4,351,40.667835,111.92634
2649,2023-06-09,17.9,33.6,359,40.667835,111.92634
2650,2023-06-10,14.4,27.3,31,40.667835,111.92634
2651,2023-05-31,23.4,46.8,274,41.23023,111.91977
2652,2023-06-01,23.1,47.9,330,41.23023,111.91977
2653,2023-06-02,15.4,31.1,311,41.23023,111.91977
2654,2023-06-03,16.2,33.6,337,41.23023,111.91977
2655,2023-06-04,17.6,36.7,306,41.23023,111.91977
2656,2023-06-05,18.7,38.7,323,41.23023,111.91977
2657,2023-06-06,18.7,38.5,297,41.23023,111.91977
2658,2023-06-07,21.8,44.5,330,41.23023,111.91977
2659,2023-06-08,24.1,48.5,329,41.23023,111.91977
2660,2023-06-09,24.8,49.2,346,41.23023,111.91977
2661,2023-06-10,17.9,39.4,3,41.23023,111.91977
2662,2023-05-31,17.2,34.4,256,40.94903,111.92308
2663,2023-06-01,17.9,34.4,329,40.94903,111.92308
2664,2023-06-02,11.7,24.8,273,40.94903,111.92308
2665,2023-06-03,14.1,29.3,344,40.94903,111.92308
2666,2023-06-04,11.1,23.7,328,40.94903,111.92308
2667,2023-06-05,15.5,29.8,320,40.94903,111.92308
2668,2023-06-06,14.6,29.8,307,40.94903,111.92308
2669,2023-06-07,15.0,30.4,336,40.94903,111.92308
2670,2023-06-08,19.4,37.1,334,40.94903,111.92308
2671,2023-06-09,17.2,37.1,348,40.94903,111.92308
2672,2023-06-10,14.0,28.4,8,40.94903,111.92308
2673,2023-06-11,14.7,27.5,39,40.667835,111.92634
2674,2023-06-12,12.4,22.1,50,40.667835,111.92634
2675,2023-06-13,9.7,17.9,190,40.667835,111.92634
2676,2023-06-14,8.7,19.2,217,40.667835,111.92634
2677,2023-06-15,12.3,24.4,185,40.667835,111.92634
2678,2023-06-16,14.4,27.7,151,40.667835,111.92634
2679,2023-06-17,16.1,30.2,166,40.667835,111.92634
2680,2023-06-18,14.3,26.4,237,40.667835,111.92634
2681,2023-06-19,13.2,23.9,278,40.667835,111.92634
2682,2023-06-20,9.7,19.7,82,40.667835,111.92634
2683,2023-06-21,8.1,17.0,211,40.667835,111.92634
2684,2023-06-11,16.8,35.1,18,41.23023,111.91977
2685,2023-06-12,12.5,27.7,18,41.23023,111.91977
2686,2023-06-13,10.0,21.3,24,41.23023,111.91977
2687,2023-06-14,14.3,30.4,202,41.23023,111.91977
2688,2023-06-15,14.1,30.2,179,41.23023,111.91977
2689,2023-06-16,17.6,36.2,167,41.23023,111.91977
2690,2023-06-17,19.7,40.7,172,41.23023,111.91977
2691,2023-06-18,16.9,40.7,241,41.23023,111.91977
2692,2023-06-19,16.6,34.2,335,41.23023,111.91977
2693,2023-06-20,12.8,29.1,316,41.23023,111.91977
2694,2023-06-21,13.3,27.1,219,41.23023,111.91977
2695,2023-06-11,13.4,27.5,23,40.94903,111.92308
2696,2023-06-12,10.0,20.6,31,40.94903,111.92308
2697,2023-06-13,9.8,21.7,48,40.94903,111.92308
2698,2023-06-14,10.1,22.8,201,40.94903,111.92308
2699,2023-06-15,14.0,28.9,173,40.94903,111.92308
2700,2023-06-16,15.3,31.5,150,40.94903,111.92308
2701,2023-06-17,15.9,32.2,170,40.94903,111.92308
2702,2023-06-18,14.6,29.3,211,40.94903,111.92308
2703,2023-06-19,11.5,24.2,340,40.94903,111.92308
2704,2023-06-20,8.9,20.1,353,40.94903,111.92308
2705,2023-06-21,12.6,24.2,229,40.94903,111.92308
2706,2023-06-22,10.0,20.4,213,40.667835,111.92634
2707,2023-06-23,12.4,23.7,211,40.667835,111.92634
2708,2023-06-24,14.6,27.3,207,40.667835,111.92634
2709,2023-06-25,12.9,24.4,208,40.667835,111.92634
2710,2023-06-26,9.5,20.1,218,40.667835,111.92634
2711,2023-06-27,12.9,21.3,240,40.667835,111.92634
2712,2023-06-28,12.7,22.6,2,40.667835,111.92634
2713,2023-06-29,10.5,19.5,225,40.667835,111.92634
2714,2023-06-30,15.3,28.6,211,40.667835,111.92634
2715,2023-07-01,15.9,29.5,225,40.667835,111.92634
2716,2023-07-02,9.2,22.8,162,40.667835,111.92634
2717,2023-06-22,13.7,28.9,201,41.23023,111.91977
2718,2023-06-23,16.3,34.0,195,41.23023,111.91977
2719,2023-06-24,18.2,38.3,193,41.23023,111.91977
2720,2023-06-25,17.2,35.8,204,41.23023,111.91977
2721,2023-06-26,15.2,32.4,204,41.23023,111.91977
2722,2023-06-27,13.5,32.7,273,41.23023,111.91977
2723,2023-06-28,13.7,27.7,316,41.23023,111.91977
2724,2023-06-29,14.3,28.6,244,41.23023,111.91977
2725,2023-06-30,18.8,37.1,201,41.23023,111.91977
2726,2023-07-01,19.2,38.0,209,41.23023,111.91977
2727,2023-07-02,9.3,22.4,156,41.23023,111.91977
2728,2023-06-22,10.7,23.3,208,40.94903,111.92308
2729,2023-06-23,12.2,26.4,201,40.94903,111.92308
2730,2023-06-24,15.4,30.9,200,40.94903,111.92308
2731,2023-06-25,13.7,28.2,215,40.94903,111.92308
2732,2023-06-26,9.7,22.6,212,40.94903,111.92308
2733,2023-06-27,10.9,22.6,270,40.94903,111.92308
2734,2023-06-28,13.0,26.4,321,40.94903,111.92308
2735,2023-06-29,16.9,32.2,202,40.94903,111.92308
2736,2023-06-30,13.6,28.6,216,40.94903,111.92308
2737,2023-07-01,17.1,33.3,231,40.94903,111.92308
2738,2023-07-02,9.1,20.6,142,40.94903,111.92308
2739,2023-07-03,12.5,24.6,249,40.667835,111.92634
2740,2023-07-04,18.0,31.3,241,40.667835,111.92634
2741,2023-07-05,18.6,33.6,254,40.667835,111.92634
2742,2023-07-06,15.4,29.5,296,40.667835,111.92634
2743,2023-07-07,13.7,25.9,296,40.667835,111.92634
2744,2023-07-08,14.2,26.6,333,40.667835,111.92634
2745,2023-07-09,8.7,19.7,232,40.667835,111.92634
2746,2023-07-10,10.1,20.8,75,40.667835,111.92634
2747,2023-07-11,14.5,24.6,227,40.667835,111.92634
2748,2023-07-12,9.2,17.7,271,40.667835,111.92634
2749,2023-07-13,14.1,25.5,259,40.667835,111.92634
2750,2023-07-03,20.6,39.8,282,41.23023,111.91977
2751,2023-07-04,23.3,44.7,276,41.23023,111.91977
2752,2023-07-05,24.1,46.5,275,41.23023,111.91977
2753,2023-07-06,19.6,39.6,300,41.23023,111.91977
2754,2023-07-07,19.2,37.6,315,41.23023,111.91977
2755,2023-07-08,19.9,38.5,327,41.23023,111.91977
2756,2023-07-09,14.1,28.2,331,41.23023,111.91977
2757,2023-07-10,11.9,25.1,149,41.23023,111.91977
2758,2023-07-11,12.7,25.7,279,41.23023,111.91977
2759,2023-07-12,13.7,26.2,314,41.23023,111.91977
2760,2023-07-13,23.0,44.1,302,41.23023,111.91977
2761,2023-07-03,12.1,25.1,250,40.94903,111.92308
2762,2023-07-04,17.6,33.8,271,40.94903,111.92308
2763,2023-07-05,17.7,34.4,292,40.94903,111.92308
2764,2023-07-06,16.9,33.8,303,40.94903,111.92308
2765,2023-07-07,14.6,28.6,316,40.94903,111.92308
2766,2023-07-08,14.9,29.8,328,40.94903,111.92308
2767,2023-07-09,11.1,23.3,314,40.94903,111.92308
2768,2023-07-10,10.3,19.5,48,40.94903,111.92308
2769,2023-07-11,11.2,22.4,252,40.94903,111.92308
2770,2023-07-12,10.8,21.7,277,40.94903,111.92308
2771,2023-07-13,18.2,35.6,316,40.94903,111.92308
2772,2023-07-14,16.0,28.6,0,40.667835,111.92634
2773,2023-07-15,17.5,32.0,67,40.667835,111.92634
2774,2023-07-16,6.6,15.4,164,40.667835,111.92634
2775,2023-07-17,11.4,22.6,199,40.667835,111.92634
2776,2023-07-18,10.1,20.6,202,40.667835,111.92634
2777,2023-07-19,9.0,15.2,137,40.667835,111.92634
2778,2023-07-20,12.3,25.3,194,40.667835,111.92634
2779,2023-07-21,12.1,23.9,202,40.667835,111.92634
2780,2023-07-22,6.0,15.0,127,40.667835,111.92634
2781,2023-07-23,7.5,16.6,209,40.667835,111.92634
2782,2023-07-24,10.1,19.9,221,40.667835,111.92634
2783,2023-07-14,24.5,46.3,352,41.23023,111.91977
2784,2023-07-15,13.6,27.7,12,41.23023,111.91977
2785,2023-07-16,10.9,22.8,204,41.23023,111.91977
2786,2023-07-17,15.6,31.1,201,41.23023,111.91977
2787,2023-07-18,12.4,27.3,207,41.23023,111.91977
2788,2023-07-19,12.2,25.3,174,41.23023,111.91977
2789,2023-07-20,14.8,31.1,177,41.23023,111.91977
2790,2023-07-21,15.2,32.0,273,41.23023,111.91977
2791,2023-07-22,14.2,29.5,329,41.23023,111.91977
2792,2023-07-23,15.4,30.0,237,41.23023,111.91977
2793,2023-07-24,18.1,35.6,227,41.23023,111.91977
2794,2023-07-14,17.9,33.3,356,40.94903,111.92308
2795,2023-07-15,12.4,25.1,21,40.94903,111.92308
2796,2023-07-16,9.4,20.8,185,40.94903,111.92308
2797,2023-07-17,11.6,25.5,192,40.94903,111.92308
2798,2023-07-18,10.8,24.8,197,40.94903,111.92308
2799,2023-07-19,9.6,21.5,140,40.94903,111.92308
2800,2023-07-20,11.2,23.9,186,40.94903,111.92308
2801,2023-07-21,12.2,24.6,243,40.94903,111.92308
2802,2023-07-22,8.7,20.1,293,40.94903,111.92308
2803,2023-07-23,9.3,21.0,211,40.94903,111.92308
2804,2023-07-24,10.6,20.6,243,40.94903,111.92308
2805,2023-07-25,9.9,17.9,190,40.667835,111.92634
2806,2023-07-26,13.7,25.3,199,40.667835,111.92634
2807,2023-07-27,10.5,27.7,134,40.667835,111.92634
2808,2023-07-28,6.8,11.4,118,40.667835,111.92634
2809,2023-07-29,13.4,23.9,78,40.667835,111.92634
2810,2023-07-30,14.1,24.6,59,40.667835,111.92634
2811,2023-07-31,11.0,20.6,145,40.667835,111.92634
2812,2023-08-01,12.0,22.4,217,40.667835,111.92634
2813,2023-08-02,11.5,22.6,214,40.667835,111.92634
2814,2023-08-03,7.7,17.0,42,40.667835,111.92634
2815,2023-08-04,5.7,14.5,73,40.667835,111.92634
